network,profile,policy,n_sats,step_ms,mean_decision_ms,p50_decision_ms,p99_decision_ms,max_decision_ms,setup_ms,budget_ms,headroom_x
india8,baseline,fcfs/strongest,40,4.7750470000028145,0.021785833087051287,0.01930000144056976,0.05220000457484275,0.07339999137911946,0.0,10000.0,136239.79801780687
india8,baseline,hungarian/throughput,40,5.212538833317618,0.08115333318225264,0.07970001024659723,0.1914000022225082,0.2896000078180805,0.0,10000.0,34530.38580814456
india8,baseline,horizon/urgency,40,5.339175333356252,0.2082441668123162,0.15110000094864517,0.6820999988121912,0.9086000063689426,202.88709999294952,10000.0,11005.943132185539
india8,congested,fcfs/strongest,80,9.082418666682011,0.040444166394687876,0.03610001294873655,0.10009999095927924,0.17379999917466193,0.0,10000.0,57537.39958278369
india8,congested,hungarian/throughput,80,9.178640166646801,0.11915966618592695,0.1145999995060265,0.2572000084910542,0.3201999934390187,0.0,10000.0,31230.48158932731
india8,congested,horizon/urgency,80,10.098754666663202,0.3905861667347684,0.3294000052846968,1.1356000031810254,1.520600009826012,373.1112999957986,10000.0,6576.351397725038
global6,stress_all,fcfs/strongest,80,6.5458841666744165,0.04106483317931027,0.03789999755099416,0.0796000094851479,0.10879999899771065,0.0,10000.0,91911.7655525936
global6,stress_all,hungarian/throughput,80,6.780925500012623,0.10079750027216505,0.09479999425821006,0.2386999985901639,0.291300006210804,0.0,10000.0,34328.86984823247
global6,stress_all,horizon/urgency,80,7.171053000007912,0.23583700002442734,0.20480000239331275,0.6601000059163198,0.8606999908806756,262.18200000585057,10000.0,11618.450221857112
